timestamp,temperature,pH,turbidity,kualitas
2024-04-01 16:05:00,26.96,7.25539,4.68,Sangat Layak
2024-04-04 14:10:00,26.93910904605706,8.242408964526104,12.642424010857862,Cukup Layak
2024-04-04 02:05:00,29.62939903482534,7.62244557656505,4.109872022628115,Layak
2024-04-01 15:40:00,23.15,6.81219,4.492,Sangat Layak
2024-04-05 07:15:00,17.974390757344032,6.833720403397505,14.341399847808248,Cukup Layak
2024-04-10 12:35:00,24.125549821475403,8.148943035209099,92.66587978351627,Tidak Layak
2024-04-03 00:30:00,24.07,7.21283,1.076,Sangat Layak
2024-04-01 17:10:00,24.04,7.00677,0.933,Sangat Layak
2024-04-08 11:10:00,12.196662478620834,7.618118569893205,14.36714901683945,Cukup Layak
2024-04-01 18:55:00,23.92,7.48061,3.658,Sangat Layak
2024-04-10 15:35:00,28.051773455068425,6.862366558100166,0.8084720961596616,Layak
2024-04-01 12:50:00,24.99,6.89748,0.749,Sangat Layak
2024-04-10 19:10:00,25.90443411770582,7.042984005085422,1.4267922255121503,Layak
2024-04-01 02:05:00,20.35,7.81402,2.845,Tidak Layak
2024-04-04 02:05:00,29.62939903482534,7.62244557656505,4.109872022628115,Layak
2024-04-05 13:40:00,20.605550231174405,7.451092074973653,21.089708571943948,Cukup Layak
2024-04-10 12:30:00,17.438711282970516,7.962992928086278,40.6925898732804,Cukup Layak
2024-04-07 05:10:00,16.71693398462365,7.093119824411861,18.723338504912064,Cukup Layak
2024-04-01 00:45:00,26.72,7.15649,4.116,Sangat Layak
2024-04-07 16:30:00,29.206835346612955,6.80965722519544,4.610621304787966,Layak
2024-04-02 12:10:00,25.82,7.55352,3.62,Cukup Layak
2024-04-01 00:45:00,26.72,7.15649,4.116,Sangat Layak
2024-04-02 13:55:00,17.02,6.5,1.589,Tidak Layak
2024-04-06 09:55:00,25.265501061040816,7.535921055425158,84.40355318196981,Tidak Layak
2024-04-07 10:00:00,28.204718905090083,7.845405988417796,4.245582818439647,Layak
2024-04-09 00:10:00,26.81505295562816,7.894271611783618,1.0817725017218058,Layak
2024-04-03 19:50:00,10.93,7.56722,0.444,Tidak Layak
2024-04-10 03:35:00,29.62541359592642,7.427963396333775,81.61398336257915,Tidak Layak
2024-04-07 10:00:00,28.204718905090083,7.845405988417796,4.245582818439647,Layak
2024-04-10 11:10:00,14.43571923674267,7.61408102655007,46.44723271914361,Cukup Layak
2024-04-03 05:20:00,23.95,8.75488,0.985,Cukup Layak
2024-04-03 01:25:00,26.96,7.25539,4.68,Sangat Layak
2024-04-04 02:05:00,29.62939903482534,7.62244557656505,4.109872022628115,Layak
2024-04-03 01:25:00,26.96,7.25539,4.68,Sangat Layak
2024-04-07 16:30:00,29.206835346612955,6.80965722519544,4.610621304787966,Layak
2024-04-01 08:00:00,24.12,7.21222,2.235,Sangat Layak
2024-04-03 00:20:00,23.0,7.20783,0.263,Sangat Layak
2024-04-03 00:30:00,24.07,7.21283,1.076,Sangat Layak
2024-04-07 16:10:00,21.99689050759772,7.695336565405406,3.742458977479284,Layak
2024-04-01 15:00:00,23.0,7.20783,0.263,Sangat Layak
2024-04-01 15:50:00,16.95,6.67126,3.133,Tidak Layak
2024-04-07 00:30:00,19.332732906993822,7.51384087592367,12.41242106744189,Cukup Layak
2024-04-10 06:55:00,29.1093165555434,7.464264197839684,1.765487904903347,Layak
2024-04-07 14:25:00,28.11916928821904,7.0749233297945,1.299102424540986,Layak
2024-04-09 19:15:00,31.949358011126737,7.274645035950628,25.307042151948156,Cukup Layak
2024-04-09 11:40:00,15.798677402899386,6.959653451595237,82.14381609524726,Tidak Layak
2024-04-05 21:25:00,18.954067950821013,7.914172954533396,21.04805871527707,Cukup Layak
2024-04-04 07:35:00,27.83111968057488,8.312286509531532,90.03638470908683,Tidak Layak
2024-04-03 00:30:00,24.07,7.21283,1.076,Sangat Layak
2024-04-07 02:10:00,28.05667329639148,8.446156325944665,59.78318133308466,Tidak Layak
2024-04-07 16:10:00,21.99689050759772,7.695336565405406,3.742458977479284,Layak
2024-04-07 16:10:00,21.99689050759772,7.695336565405406,3.742458977479284,Layak
2024-04-02 17:20:00,24.12,7.21222,2.235,Sangat Layak
2024-04-07 04:35:00,13.502829394161314,6.83464260800212,5.221219571682218,Cukup Layak
2024-04-02 10:05:00,26.72,7.15649,4.116,Sangat Layak
2024-04-03 01:25:00,26.96,7.25539,4.68,Sangat Layak
2024-04-01 12:15:00,23.36,6.93312,4.603,Sangat Layak
2024-04-01 22:30:00,26.49,7.25623,1.109,Sangat Layak
2024-04-03 11:00:00,18.7,5.57072,11.174,Tidak Layak
2024-04-06 22:45:00,24.88462543300109,7.660177669338909,46.95717067706358,Cukup Layak
2024-04-01 17:10:00,24.04,7.00677,0.933,Sangat Layak
2024-04-07 02:25:00,19.92958824046137,7.107885024510055,25.78056294970196,Cukup Layak
2024-04-01 12:50:00,24.99,6.89748,0.749,Sangat Layak
2024-04-06 04:55:00,21.185309170586365,7.237414341729591,83.90150080421648,Tidak Layak
2024-04-09 13:20:00,14.796683117968572,7.613569821856376,18.74035067762944,Cukup Layak
2024-04-07 16:10:00,21.99689050759772,7.695336565405406,3.742458977479284,Layak
2024-04-03 07:50:00,26.49,7.25623,1.109,Sangat Layak
2024-04-05 05:45:00,24.64438953183658,7.359862154780297,4.502179570881101,Layak
2024-04-07 23:40:00,31.264543227356047,6.612352154694878,38.85847816434885,Cukup Layak
2024-04-01 15:40:00,23.15,6.81219,4.492,Sangat Layak
2024-04-08 14:00:00,16.177580850253662,8.316456977400646,28.82236881843753,Cukup Layak
2024-04-06 08:40:00,30.426801773732,7.855084534917906,25.73905599789097,Cukup Layak
2024-04-08 15:50:00,31.706812635209516,8.14366189317072,48.46888591312441,Cukup Layak
2024-04-02 21:45:00,24.24,7.58844,1.989,Cukup Layak
2024-04-02 08:35:00,9.82,10.70125,12.863,Tidak Layak
2024-04-02 19:25:00,26.32,7.31252,1.725,Sangat Layak
2024-04-04 14:30:00,26.12931976023625,7.020573715132006,58.59781650645086,Tidak Layak
2024-04-01 00:45:00,26.72,7.15649,4.116,Sangat Layak
2024-04-04 20:55:00,19.62744321504813,7.905267546171032,5.950673997924932,Cukup Layak
2024-04-06 21:50:00,24.514708756951087,6.703607365899074,38.27413709655132,Cukup Layak
2024-04-04 08:35:00,22.71426727911757,8.264832736814677,1.7227199766244248,Cukup Layak
2024-04-01 08:00:00,24.12,7.21222,2.235,Sangat Layak
2024-04-07 14:25:00,28.11916928821904,7.0749233297945,1.299102424540986,Layak
2024-04-04 16:50:00,14.040717852365344,8.245507679132256,2.1913183708906536,Cukup Layak
2024-04-06 00:50:00,11.8965832027166,7.9972904682524,30.316385114400823,Cukup Layak
2024-04-02 19:50:00,24.83,7.26212,0.826,Sangat Layak
2024-04-05 16:10:00,21.36352661919433,8.461478687166858,55.09811489156294,Tidak Layak
2024-04-06 07:35:00,14.017034331488892,7.258188097343872,98.27568013694756,Tidak Layak
2024-04-03 02:55:00,21.4,7.75932,2.632,Tidak Layak
2024-04-07 16:10:00,21.99689050759772,7.695336565405406,3.742458977479284,Layak
2024-04-10 04:45:00,32.37794351766341,8.376631457302633,58.118781503080726,Tidak Layak
2024-04-01 22:10:00,17.87,8.36777,0.194,Tidak Layak
2024-04-10 06:55:00,29.1093165555434,7.464264197839684,1.765487904903347,Layak
2024-04-01 01:45:00,22.55,6.52984,4.422,Cukup Layak
2024-04-10 19:10:00,25.90443411770582,7.042984005085422,1.4267922255121503,Layak
2024-04-02 04:10:00,10.07,4.46176,8.465,Tidak Layak
2024-04-08 09:05:00,29.938977515929704,7.47018931995908,2.2824865274215607,Layak
2024-04-09 04:40:00,25.487258650240364,8.45068626695814,43.55795797458832,Cukup Layak
2024-04-03 02:30:00,24.04,7.00677,0.933,Sangat Layak
2024-04-07 06:20:00,16.85138051718015,7.957962123311633,52.55242909051393,Tidak Layak
2024-04-03 00:30:00,24.07,7.21283,1.076,Sangat Layak
2024-04-04 13:00:00,26.803388685146963,6.849762874351919,69.37287059282527,Tidak Layak
2024-04-07 14:25:00,28.11916928821904,7.0749233297945,1.299102424540986,Layak
2024-04-03 10:45:00,7.19,10.86672,9.578,Tidak Layak
2024-04-04 00:20:00,13.900466011060914,8.426788868427101,97.73026526338808,Tidak Layak
2024-04-08 15:35:00,10.766312555145152,6.653943338761748,34.76119914272083,Cukup Layak
2024-04-05 14:10:00,11.407581892045934,7.566773257530725,26.190127007834946,Cukup Layak
2024-04-05 06:35:00,32.63376604890159,7.361970441026592,12.78174693412177,Cukup Layak
2024-04-06 11:35:00,33.23822860619565,7.447619656795894,3.991888850211576,Cukup Layak
2024-04-08 07:15:00,14.63813789257803,6.785683929628664,12.994217568395058,Cukup Layak
2024-04-07 01:45:00,14.46361655135834,8.031093501031721,37.27101727079331,Cukup Layak
2024-04-01 12:15:00,23.36,6.93312,4.603,Sangat Layak
2024-04-02 22:40:00,20.62,7.98174,1.583,Tidak Layak
2024-04-07 14:25:00,28.11916928821904,7.0749233297945,1.299102424540986,Layak
2024-04-02 19:50:00,24.83,7.26212,0.826,Sangat Layak
2024-04-01 16:05:00,26.96,7.25539,4.68,Sangat Layak
2024-04-02 22:55:00,26.37,6.96428,0.898,Sangat Layak
2024-04-01 14:55:00,14.43,6.71415,1.559,Tidak Layak
2024-04-10 19:10:00,25.90443411770582,7.042984005085422,1.4267922255121503,Layak
2024-04-10 19:10:00,25.90443411770582,7.042984005085422,1.4267922255121503,Layak
2024-04-10 14:50:00,33.951837002984504,8.066595965912095,23.97586825313398,Cukup Layak
2024-04-07 00:05:00,23.991008282705447,8.21006040323987,29.8679258260348,Cukup Layak
2024-04-02 22:55:00,26.37,6.96428,0.898,Sangat Layak
2024-04-09 13:30:00,15.6664100556747,8.091852774287005,18.50644029211016,Cukup Layak
2024-04-02 10:30:00,10.93,7.56722,0.444,Tidak Layak
2024-04-07 09:15:00,16.556601107495627,8.100006963527363,84.77000854216816,Tidak Layak
2024-04-06 00:35:00,18.218790257187703,6.7676567259993865,31.76256791455141,Cukup Layak
2024-04-02 09:25:00,10.03,6.76323,4.589,Tidak Layak
2024-04-09 01:35:00,26.47213675581643,8.105621869649001,75.2046365423346,Tidak Layak
2024-04-05 05:45:00,24.64438953183658,7.359862154780297,4.502179570881101,Layak
2024-04-08 16:00:00,28.56766302999953,8.092482901082738,57.69124142367261,Tidak Layak
2024-04-05 05:45:00,24.64438953183658,7.359862154780297,4.502179570881101,Layak
2024-04-07 10:00:00,28.204718905090083,7.845405988417796,4.245582818439647,Layak
2024-04-05 05:45:00,24.64438953183658,7.359862154780297,4.502179570881101,Layak
2024-04-02 03:50:00,20.98,5.48768,12.645,Tidak Layak
2024-04-10 19:10:00,25.90443411770582,7.042984005085422,1.4267922255121503,Layak
2024-04-04 07:30:00,12.989856148457545,8.214358513997507,69.81349527196649,Tidak Layak
2024-04-08 15:20:00,14.988561273228628,8.315677027767068,77.23798755882223,Tidak Layak
2024-04-03 02:30:00,24.04,7.00677,0.933,Sangat Layak
2024-04-10 18:45:00,28.391577855979747,7.29536882886611,1.5000503008530923,Layak
2024-04-09 00:10:00,26.81505295562816,7.894271611783618,1.0817725017218058,Layak
2024-04-10 16:10:00,25.489733436496017,6.841872804841697,4.58156970700893,Layak
2024-04-01 12:15:00,23.36,6.93312,4.603,Sangat Layak
2024-04-01 21:05:00,25.97,7.17338,2.229,Sangat Layak
2024-04-10 07:55:00,29.3658445159447,7.867732903670687,76.25988524934657,Tidak Layak
2024-04-09 05:40:00,25.19762731983612,6.834982178188215,10.760510728325192,Cukup Layak
2024-04-08 18:55:00,24.823771285873185,8.492315346997557,27.420104085960485,Cukup Layak
2024-04-06 12:25:00,31.0457194189568,6.9507625360135314,77.82682601767159,Tidak Layak
2024-04-01 10:30:00,24.83,7.26212,0.826,Sangat Layak
2024-04-05 10:15:00,33.751549176270125,8.411837657910638,39.993324761902336,Cukup Layak
2024-04-10 15:35:00,28.051773455068425,6.862366558100166,0.8084720961596616,Layak
2024-04-08 12:15:00,27.66189316217253,7.823368576799713,31.71406737435418,Cukup Layak
2024-04-06 05:15:00,19.432104077615566,7.333008863807758,87.94002766008497,Tidak Layak
2024-04-03 06:25:00,25.97,7.17338,2.229,Sangat Layak
2024-04-02 01:05:00,31.14,6.23621,11.593,Cukup Layak
2024-04-08 03:30:00,11.143550845312822,6.820730812239487,58.37239409360204,Tidak Layak
2024-04-01 08:00:00,24.12,7.21222,2.235,Sangat Layak
2024-04-04 09:50:00,32.313974962249446,7.938707244738318,11.91004036687975,Cukup Layak
2024-04-09 10:40:00,25.596483116914325,7.313609601903447,26.88750863823089,Cukup Layak
2024-04-07 12:25:00,10.985670284212649,7.76456430727528,60.286670128680925,Tidak Layak
2024-04-02 03:15:00,23.25,10.69606,12.213,Tidak Layak
2024-04-01 06:15:00,24.57,7.81788,1.986,Cukup Layak
2024-04-09 06:10:00,14.894449642088652,7.056736963325314,11.328463014883695,Cukup Layak
2024-04-01 20:40:00,17.07,6.5,4.383,Tidak Layak
2024-04-01 12:15:00,23.36,6.93312,4.603,Sangat Layak
2024-04-02 19:25:00,26.32,7.31252,1.725,Sangat Layak
2024-04-02 17:15:00,16.03,6.82749,3.384,Tidak Layak
2024-04-04 02:05:00,29.62939903482534,7.62244557656505,4.109872022628115,Layak
2024-04-01 22:30:00,26.49,7.25623,1.109,Sangat Layak
2024-04-01 08:00:00,24.12,7.21222,2.235,Sangat Layak
2024-04-08 09:05:00,29.938977515929704,7.47018931995908,2.2824865274215607,Layak
2024-04-01 15:40:00,23.15,6.81219,4.492,Sangat Layak
2024-04-07 03:55:00,16.701591020571907,8.469716805524952,36.38920963241345,Cukup Layak
2024-04-02 10:05:00,26.72,7.15649,4.116,Sangat Layak
2024-04-04 08:15:00,12.69728567483261,6.8042085664445455,21.867348824711726,Cukup Layak
2024-04-02 16:35:00,23.43,7.6291,2.439,Cukup Layak
2024-04-03 01:25:00,26.96,7.25539,4.68,Sangat Layak
2024-04-03 19:25:00,26.72,7.15649,4.116,Sangat Layak
2024-04-09 23:30:00,17.58187868918989,8.007736165419827,91.02859280205516,Tidak Layak
2024-04-02 22:10:00,24.99,6.89748,0.749,Sangat Layak
2024-04-07 05:20:00,25.836955495653683,8.018010565043863,54.61502728442129,Tidak Layak
2024-04-08 09:05:00,29.938977515929704,7.47018931995908,2.2824865274215607,Layak
2024-04-06 12:20:00,24.3618278294978,7.231361496522743,1.090078479566249,Layak
2024-04-10 02:50:00,12.452064519606116,7.814060996468214,50.337264454551935,Tidak Layak
2024-04-10 16:10:00,25.489733436496017,6.841872804841697,4.58156970700893,Layak
2024-04-04 02:20:00,24.810364221551065,8.22027938669887,29.477339471460105,Cukup Layak
2024-04-05 15:05:00,34.08056348601528,8.46197475632537,51.41941473600895,Tidak Layak
2024-04-01 09:00:00,19.1,8.51751,0.192,Tidak Layak
2024-04-03 19:25:00,26.72,7.15649,4.116,Sangat Layak
2024-04-07 03:30:00,30.436089043461024,8.133558933011273,76.2412412594463,Tidak Layak
2024-04-02 10:05:00,26.72,7.15649,4.116,Sangat Layak
2024-04-04 06:10:00,27.67143359619043,8.051223701850654,96.53374209067694,Tidak Layak
2024-04-01 16:35:00,15.86,6.53394,3.95,Tidak Layak
2024-04-01 18:55:00,23.92,7.48061,3.658,Sangat Layak
2024-04-05 14:15:00,12.970447906701798,8.23993831929537,69.52581662237047,Tidak Layak
2024-04-05 05:45:00,24.64438953183658,7.359862154780297,4.502179570881101,Layak
2024-04-03 22:55:00,25.94,7.98736,4.915,Cukup Layak
2024-04-06 08:20:00,12.800972554201309,6.519847642255671,82.04330656259448,Tidak Layak
2024-04-01 16:05:00,26.96,7.25539,4.68,Sangat Layak
2024-04-01 03:20:00,15.41,8.43305,2.357,Tidak Layak
2024-04-01 17:30:00,16.4,6.81158,3.652,Tidak Layak
2024-04-10 19:10:00,25.90443411770582,7.042984005085422,1.4267922255121503,Layak
2024-04-07 14:25:00,28.11916928821904,7.0749233297945,1.299102424540986,Layak
2024-04-01 21:05:00,25.97,7.17338,2.229,Sangat Layak
2024-04-03 00:30:00,24.07,7.21283,1.076,Sangat Layak
2024-04-10 16:10:00,25.489733436496017,6.841872804841697,4.58156970700893,Layak
2024-04-03 00:20:00,23.0,7.20783,0.263,Sangat Layak
2024-04-07 16:10:00,21.99689050759772,7.695336565405406,3.742458977479284,Layak
2024-04-06 16:05:00,30.53143261680032,6.983954260634091,7.14651019553636,Cukup Layak
2024-04-10 01:10:00,29.23262234103349,7.359915239559643,2.909338477164584,Layak
2024-04-02 10:05:00,26.72,7.15649,4.116,Sangat Layak
2024-04-07 16:10:00,21.99689050759772,7.695336565405406,3.742458977479284,Layak
2024-04-02 03:35:00,24.59,5.00865,8.179,Tidak Layak
2024-04-03 07:50:00,26.49,7.25623,1.109,Sangat Layak
2024-04-03 21:20:00,15.72,6.78653,4.196,Tidak Layak
2024-04-04 09:30:00,25.835093912760584,6.824466811564959,10.43306807456229,Cukup Layak
2024-04-05 08:55:00,33.26893314008912,6.781105935156722,9.786870529445933,Cukup Layak
2024-04-02 11:10:00,18.08,7.76296,2.756,Tidak Layak
2024-04-09 01:55:00,26.4461326150759,7.30377439978146,33.4442820472728,Cukup Layak
2024-04-05 02:40:00,23.73066661765301,7.4124730179110845,41.47269271474506,Cukup Layak
2024-04-01 15:10:00,24.07,7.21283,1.076,Sangat Layak
2024-04-03 14:40:00,11.71,5.39788,10.811,Tidak Layak
2024-04-08 19:05:00,19.77703841629402,8.189742695510457,5.260569975752639,Cukup Layak
2024-04-04 00:55:00,34.247746304049855,8.462594180994493,61.977057939713546,Tidak Layak
2024-04-02 22:10:00,24.99,6.89748,0.749,Sangat Layak
2024-04-01 23:00:00,20.64,7.62922,3.344,Tidak Layak
2024-04-09 22:50:00,11.454094887636897,6.800944542011995,67.46192801263246,Tidak Layak
2024-04-07 10:00:00,28.204718905090083,7.845405988417796,4.245582818439647,Layak
2024-04-04 02:05:00,29.62939903482534,7.62244557656505,4.109872022628115,Layak
2024-04-10 01:10:00,29.23262234103349,7.359915239559643,2.909338477164584,Layak
2024-04-05 21:20:00,25.4532060114474,8.089031088981498,41.12719503772726,Cukup Layak
2024-04-05 05:45:00,24.64438953183658,7.359862154780297,4.502179570881101,Layak
2024-04-09 10:50:00,24.66521157938685,7.407979822399398,12.612597986511174,Cukup Layak
2024-04-07 10:00:00,28.204718905090083,7.845405988417796,4.245582818439647,Layak
2024-04-10 06:55:00,29.1093165555434,7.464264197839684,1.765487904903347,Layak
2024-04-01 21:05:00,25.97,7.17338,2.229,Sangat Layak
2024-04-10 05:45:00,11.802108399966832,7.727940612650466,53.52646668149113,Tidak Layak
2024-04-07 00:45:00,20.21835427745241,8.171651855821032,16.253285872071288,Cukup Layak
2024-04-01 17:10:00,24.04,7.00677,0.933,Sangat Layak
2024-04-04 05:30:00,13.523105624369066,7.427862753624666,25.933299954364927,Cukup Layak
2024-04-08 09:05:00,29.938977515929704,7.47018931995908,2.2824865274215607,Layak
2024-04-09 00:10:00,26.81505295562816,7.894271611783618,1.0817725017218058,Layak
2024-04-07 16:30:00,29.206835346612955,6.80965722519544,4.610621304787966,Layak
2024-04-03 00:30:00,24.07,7.21283,1.076,Sangat Layak
2024-04-02 07:30:00,10.17,5.667,14.732,Tidak Layak
2024-04-03 04:15:00,23.92,7.48061,3.658,Sangat Layak
2024-04-04 13:05:00,29.04049038321794,8.211474517811572,70.09108848980571,Tidak Layak
2024-04-07 22:25:00,15.504580048745282,7.40869084613531,98.46698231132488,Tidak Layak
2024-04-10 11:50:00,30.444633246423628,8.332841089064132,13.02512363497342,Cukup Layak
2024-04-01 12:50:00,24.99,6.89748,0.749,Sangat Layak
2024-04-08 01:40:00,25.79533817541671,8.157111195812163,97.6641019677694,Tidak Layak
2024-04-10 16:10:00,25.489733436496017,6.841872804841697,4.58156970700893,Layak
2024-04-07 00:35:00,16.768616828588844,7.318824143634036,30.83714103884706,Cukup Layak
2024-04-03 01:25:00,26.96,7.25539,4.68,Sangat Layak
2024-04-10 16:10:00,25.489733436496017,6.841872804841697,4.58156970700893,Layak
2024-04-03 23:05:00,14.03,6.5,1.956,Tidak Layak
2024-04-02 22:55:00,26.37,6.96428,0.898,Sangat Layak
2024-04-09 00:10:00,26.81505295562816,7.894271611783618,1.0817725017218058,Layak
2024-04-01 15:40:00,23.15,6.81219,4.492,Sangat Layak
